transactionID,customerID,franchiseID,dateTime,product,quantity,unitPrice,totalPrice,paymentMethod,cardNumber
1000430,2000098,3000020,2024-05-13T07:17:42.593Z,Orchard Oasis,1,3,3,mastercard,2298056879045515
1000471,2000019,3000020,2024-05-09T17:11:26.576Z,Pearly Pies,1,3,3,visa,4159299444572449
1000474,2000126,3000020,2024-05-08T21:39:46.393Z,Pearly Pies,1,3,3,visa,4423535376012072
1000651,2000066,3000020,2024-05-16T09:27:53.425Z,Austin Almond Biscotti,1,3,3,visa,4146549913220292
1000719,2000102,3000020,2024-05-06T20:52:12.290Z,Outback Oatmeal,1,3,3,visa,4451164310855234
1000782,2000129,3000020,2024-05-10T11:13:47.760Z,Austin Almond Biscotti,1,3,3,mastercard,2225090444953620
1000786,2000035,3000020,2024-05-16T08:54:41.134Z,Outback Oatmeal,1,3,3,amex,373580588472894
1002928,2000248,3000039,2024-05-17T11:25:27.750Z,Orchard Oasis,1,3,3,visa,4760749322976824
1003118,2000151,3000039,2024-05-04T06:37:06.582Z,Outback Oatmeal,1,3,3,visa,4417960024574661
1003202,2000098,3000039,2024-05-09T13:54:40.448Z,Outback Oatmeal,1,3,3,mastercard,2247813557672883
1003251,2000109,3000039,2024-05-13T08:11:05.895Z,Golden Gate Ginger,1,3,3,amex,345788905368274
1003305,2000090,3000039,2024-05-14T10:10:45.436Z,Pearly Pies,1,3,3,mastercard,2720795007586613
1001261,2000188,3000039,2024-05-13T19:16:19.934Z,Tokyo Tidbits,1,3,3,visa,4811432178876591
1001318,2000160,3000039,2024-05-02T20:56:01.167Z,Golden Gate Ginger,1,3,3,amex,370086210211869
1001399,2000178,3000039,2024-05-17T01:00:14.256Z,Golden Gate Ginger,1,3,3,visa,4223503125885919
1001487,2000047,3000039,2024-05-17T08:45:15.643Z,Outback Oatmeal,1,3,3,visa,4469609075292007
1001588,2000009,3000039,2024-05-17T08:48:21.874Z,Outback Oatmeal,1,3,3,mastercard,5281298629503219
1001628,2000199,3000039,2024-05-04T17:40:37.454Z,Outback Oatmeal,1,3,3,visa,4876994539835360
1001650,2000128,3000039,2024-05-03T14:27:27.653Z,Orchard Oasis,1,3,3,visa,4405345108691033
1001666,2000229,3000039,2024-05-17T08:59:33.526Z,Outback Oatmeal,1,3,3,mastercard,2228071528916771
1001710,2000253,3000039,2024-05-14T09:42:15.740Z,Golden Gate Ginger,1,3,3,mastercard,5349101250409658
1001750,2000114,3000039,2024-05-17T10:14:10.123Z,Pearly Pies,1,3,3,visa,4561832910352441
1001850,2000041,3000039,2024-05-06T19:00:36.137Z,Tokyo Tidbits,1,3,3,amex,373578091658975
1001956,2000052,3000039,2024-05-08T05:10:37.719Z,Tokyo Tidbits,1,3,3,amex,378139226692606
1001980,2000039,3000039,2024-05-16T13:51:37.493Z,Outback Oatmeal,1,3,3,amex,340289148473729
1002035,2000157,3000039,2024-05-11T18:16:08.017Z,Austin Almond Biscotti,1,3,3,visa,4317576521299353
1002044,2000061,3000039,2024-05-12T01:04:41.102Z,Tokyo Tidbits,1,3,3,amex,371385817019496
1002066,2000021,3000039,2024-05-02T21:39:00.166Z,Tokyo Tidbits,1,3,3,amex,378015804108340
1002072,2000297,3000039,2024-05-04T14:09:28.850Z,Pearly Pies,1,3,3,amex,375931957637542
1000010,2000258,3000039,2024-05-14T08:41:50.016Z,Outback Oatmeal,1,3,3,visa,4588919242475971
1000139,2000246,3000039,2024-05-08T08:49:08.598Z,Outback Oatmeal,1,3,3,amex,378235615169824
1000162,2000216,3000039,2024-05-13T01:58:04.995Z,Tokyo Tidbits,1,3,3,mastercard,2720329686932045
1000196,2000109,3000039,2024-05-10T05:13:13.568Z,Tokyo Tidbits,1,3,3,amex,344651262601177
1000206,2000046,3000039,2024-05-11T16:57:02.536Z,Golden Gate Ginger,1,3,3,visa,4602852840572620
1000244,2000246,3000039,2024-05-10T23:51:42.887Z,Golden Gate Ginger,1,3,3,mastercard,5120774477952877
1000317,2000194,3000039,2024-05-15T04:26:48.607Z,Pearly Pies,1,3,3,visa,4526558864014612
1000331,2000058,3000039,2024-05-15T22:04:32.969Z,Orchard Oasis,1,3,3,amex,345519923700762
1000361,2000052,3000039,2024-05-13T07:11:31.734Z,Austin Almond Biscotti,1,3,3,visa,4398674750593000
1000402,2000076,3000039,2024-05-10T08:08:47.210Z,Golden Gate Ginger,1,3,3,visa,4201348986995779
1000841,2000219,3000039,2024-05-11T02:12:09.625Z,Orchard Oasis,1,3,3,mastercard,2290273166419984
1000853,2000047,3000039,2024-05-09T15:31:33.703Z,Orchard Oasis,1,3,3,amex,379333640014559
1000883,2000169,3000039,2024-05-01T00:16:39.171Z,Outback Oatmeal,1,3,3,visa,4635281063029483
1000939,2000212,3000039,2024-05-10T05:41:29.526Z,Orchard Oasis,1,3,3,visa,4118636477890919
1000980,2000109,3000039,2024-05-12T10:02:03.819Z,Outback Oatmeal,1,3,3,amex,376416797893793
1000993,2000066,3000039,2024-05-14T04:51:08.380Z,Golden Gate Ginger,1,3,3,visa,4134383307311663
1001048,2000094,3000039,2024-05-17T04:57:02.781Z,Austin Almond Biscotti,1,3,3,amex,340844124016692
1001110,2000091,3000039,2024-05-04T06:49:56.879Z,Pearly Pies,1,3,3,mastercard,2720974354855646
1001117,2000186,3000039,2024-05-05T19:40:19.861Z,Outback Oatmeal,1,3,3,visa,4542684229084213
1001193,2000094,3000039,2024-05-03T04:35:44.344Z,Orchard Oasis,1,3,3,visa,4720597621376611
1002133,2000173,3000039,2024-05-07T11:35:47.135Z,Tokyo Tidbits,1,3,3,amex,348138978617925
1002184,2000197,3000039,2024-05-01T05:02:29.198Z,Orchard Oasis,1,3,3,mastercard,2234979207339846
1002225,2000216,3000039,2024-05-16T15:19:21.748Z,Tokyo Tidbits,1,3,3,amex,345289061719210
1002251,2000138,3000039,2024-05-15T11:01:34.534Z,Tokyo Tidbits,1,3,3,amex,373635393191186
1002380,2000211,3000039,2024-05-03T03:59:59.738Z,Pearly Pies,1,3,3,visa,4966744066043016
1002399,2000133,3000039,2024-05-16T17:12:24.248Z,Pearly Pies,1,3,3,amex,346881236377137
1002418,2000269,3000039,2024-05-09T05:02:41.054Z,Outback Oatmeal,1,3,3,mastercard,5150871867801269
1002447,2000280,3000039,2024-05-04T14:52:49.473Z,Outback Oatmeal,1,3,3,visa,4376798396076389
1002506,2000224,3000039,2024-05-11T11:04:38.303Z,Austin Almond Biscotti,1,3,3,amex,348070656886169
1002560,2000056,3000039,2024-05-06T21:43:15.231Z,Orchard Oasis,1,3,3,mastercard,2285408598420831
1002610,2000061,3000039,2024-05-02T14:45:08.961Z,Outback Oatmeal,1,3,3,visa,4746000439508699
1002740,2000163,3000039,2024-05-15T10:13:43.187Z,Golden Gate Ginger,1,3,3,mastercard,2378213446588369
1002767,2000070,3000039,2024-05-14T12:28:07.643Z,Austin Almond Biscotti,1,3,3,mastercard,2597981580442693
1002898,2000020,3000039,2024-05-16T08:58:37.344Z,Tokyo Tidbits,1,3,3,mastercard,2234142262648292
1000498,2000187,3000039,2024-05-12T03:14:11.525Z,Outback Oatmeal,1,3,3,visa,4570938652516983
1000507,2000076,3000039,2024-05-09T13:03:06.252Z,Pearly Pies,1,3,3,visa,4992974217979754
1000510,2000151,3000039,2024-05-16T08:17:36.912Z,Outback Oatmeal,1,3,3,amex,372653040694768
1000528,2000083,3000039,2024-05-15T05:46:52.880Z,Orchard Oasis,1,3,3,mastercard,2223613697504022
1000607,2000290,3000039,2024-05-17T01:44:31.115Z,Pearly Pies,1,3,3,amex,378735178292392
1000705,2000142,3000039,2024-05-11T09:57:44.000Z,Golden Gate Ginger,1,3,3,visa,4547828000260204
1000710,2000248,3000039,2024-05-15T23:29:00.123Z,Tokyo Tidbits,1,3,3,mastercard,5426386816285942
1000751,2000080,3000039,2024-05-15T20:44:54.389Z,Pearly Pies,1,3,3,mastercard,5456325478662496
1000811,2000143,3000039,2024-05-07T09:00:28.050Z,Tokyo Tidbits,1,3,3,amex,373578812949745
1002976,2000173,3000021,2024-05-16T11:09:07.989Z,Austin Almond Biscotti,6,3,18,mastercard,2256464750055597
1003008,2000089,3000021,2024-05-09T23:44:56.694Z,Tokyo Tidbits,8,3,24,mastercard,2321325559842751
1003011,2000173,3000021,2024-05-05T12:47:57.814Z,Tokyo Tidbits,20,3,60,amex,376564255786130
1003070,2000169,3000021,2024-05-10T02:12:49.723Z,Austin Almond Biscotti,18,3,54,amex,375111221804539
1003092,2000252,3000021,2024-05-07T00:23:51.698Z,Outback Oatmeal,8,3,24,amex,348922359140676
1003129,2000263,3000021,2024-05-12T18:50:46.535Z,Austin Almond Biscotti,18,3,54,visa,4620522677410099
1003138,2000293,3000021,2024-05-01T05:57:23.219Z,Austin Almond Biscotti,8,3,24,amex,343404699461026
1003146,2000022,3000021,2024-05-09T00:07:18.283Z,Outback Oatmeal,20,3,60,visa,4947139988198523
1003198,2000262,3000021,2024-05-13T21:17:00.457Z,Tokyo Tidbits,14,3,42,amex,377624611298664
1003303,2000233,3000021,2024-05-04T23:36:35.370Z,Austin Almond Biscotti,18,3,54,mastercard,2717013130508057
1001272,2000077,3000021,2024-05-02T20:29:15.822Z,Austin Almond Biscotti,16,3,48,amex,347869973414618
1001322,2000118,3000021,2024-05-16T02:43:17.285Z,Pearly Pies,10,3,30,mastercard,2232877465037312
1001392,2000075,3000021,2024-05-14T07:48:26.265Z,Pearly Pies,14,3,42,visa,4260710166208943
1001429,2000051,3000021,2024-05-05T19:57:04.275Z,Tokyo Tidbits,14,3,42,visa,4917887775845708
1001469,2000057,3000021,2024-05-10T01:32:36.395Z,Pearly Pies,18,3,54,visa,4552666432478982
1001548,2000250,3000021,2024-05-17T09:53:50.400Z,Tokyo Tidbits,18,3,54,amex,343923111970140
1001558,2000132,3000021,2024-05-15T21:11:11.131Z,Austin Almond Biscotti,16,3,48,amex,373312659644700
1001579,2000066,3000021,2024-05-14T15:24:11.274Z,Golden Gate Ginger,12,3,36,visa,4724045251182152
1001702,2000236,3000021,2024-05-04T03:54:56.384Z,Outback Oatmeal,12,3,36,mastercard,2292571894942872
1001707,2000069,3000021,2024-05-07T10:22:51.032Z,Outback Oatmeal,12,3,36,amex,379419175600399
1001720,2000294,3000021,2024-05-04T01:12:17.639Z,Austin Almond Biscotti,14,3,42,visa,4091265650210959
1001764,2000007,3000021,2024-05-12T04:55:50.181Z,Tokyo Tidbits,18,3,54,mastercard,2720435868727820
1001832,2000159,3000021,2024-05-01T16:27:16.434Z,Pearly Pies,16,3,48,visa,4973785125046814
1001904,2000001,3000021,2024-05-16T11:27:15.640Z,Outback Oatmeal,14,3,42,visa,4074940734993587
1001998,2000131,3000021,2024-05-14T22:05:02.574Z,Austin Almond Biscotti,2,3,6,mastercard,2294299094328753
1000067,2000141,3000021,2024-05-01T00:28:26.675Z,Orchard Oasis,16,3,48,visa,4464698114623087
1000083,2000230,3000021,2024-05-09T04:18:18.435Z,Tokyo Tidbits,14,3,42,visa,4333818107775194
1000170,2000156,3000021,2024-05-07T03:42:34.238Z,Tokyo Tidbits,18,3,54,visa,4161333579801004
1000214,2000214,3000021,2024-05-16T19:49:58.963Z,Orchard Oasis,16,3,48,amex,373114400691430
1000286,2000162,3000021,2024-05-07T02:21:57.735Z,Orchard Oasis,2,3,6,mastercard,2224154885280694
1000371,2000284,3000021,2024-05-01T20:56:50.862Z,Orchard Oasis,20,3,60,mastercard,2552742162997998
1000415,2000212,3000021,2024-05-13T09:47:45.096Z,Outback Oatmeal,16,3,48,amex,372412504390136
1000847,2000252,3000021,2024-05-03T12:02:49.444Z,Outback Oatmeal,12,3,36,mastercard,2370152196666421
1000894,2000295,3000021,2024-05-14T10:01:29.562Z,Austin Almond Biscotti,4,3,12,mastercard,2282464302939833
1000961,2000183,3000021,2024-05-09T02:09:45.314Z,Tokyo Tidbits,14,3,42,visa,4437930419102549
1000963,2000139,3000021,2024-05-13T14:25:14.780Z,Austin Almond Biscotti,16,3,48,visa,4746136309223090
1001018,2000106,3000021,2024-05-07T13:02:37.138Z,Outback Oatmeal,12,3,36,mastercard,2293196070842560
1001023,2000164,3000021,2024-05-04T20:19:12.442Z,Outback Oatmeal,6,3,18,amex,379840676537675
1001060,2000209,3000021,2024-05-14T14:52:03.636Z,Orchard Oasis,16,3,48,visa,4888944094760806
1001125,2000247,3000021,2024-05-01T08:05:52.432Z,Golden Gate Ginger,20,3,60,mastercard,2259155494991538
1001158,2000242,3000021,2024-05-13T09:36:12.765Z,Tokyo Tidbits,4,3,12,mastercard,5365414516437978
1001174,2000066,3000021,2024-05-06T13:16:53.392Z,Pearly Pies,14,3,42,amex,346554989958227
1002172,2000208,3000021,2024-05-08T10:55:16.125Z,Outback Oatmeal,18,3,54,mastercard,2648489267440757
1002186,2000162,3000021,2024-05-06T06:08:04.022Z,Pearly Pies,18,3,54,mastercard,2720942289138255
1002221,2000067,3000021,2024-05-12T13:58:57.301Z,Pearly Pies,16,3,48,mastercard,2226481233880141
1002263,2000186,3000021,2024-05-11T12:57:47.183Z,Orchard Oasis,20,3,60,amex,374236805496039
1002267,2000142,3000021,2024-05-07T12:05:08.606Z,Austin Almond Biscotti,8,3,24,mastercard,5295969717531940
1002289,2000030,3000021,2024-05-01T10:56:18.216Z,Pearly Pies,10,3,30,mastercard,2239716708084033
1002316,2000294,3000021,2024-05-14T08:28:31.693Z,Tokyo Tidbits,10,3,30,amex,374303816036699
1002457,2000201,3000021,2024-05-11T05:28:46.331Z,Outback Oatmeal,18,3,54,mastercard,2719564938664896
1002461,2000296,3000021,2024-05-08T14:10:01.008Z,Tokyo Tidbits,12,3,36,amex,379538559430006
1002466,2000056,3000021,2024-05-09T05:54:39.580Z,Tokyo Tidbits,2,3,6,mastercard,2590418693212033
1002777,2000210,3000021,2024-05-11T10:46:25.718Z,Tokyo Tidbits,4,3,12,amex,375742470871371
1002792,2000178,3000021,2024-05-07T01:30:16.443Z,Pearly Pies,14,3,42,mastercard,5124507138855139
1002837,2000095,3000021,2024-05-10T00:10:26.265Z,Tokyo Tidbits,14,3,42,mastercard,2538851274873283
1002840,2000033,3000021,2024-05-17T11:21:41.883Z,Golden Gate Ginger,18,3,54,visa,4247769516167942
1002843,2000299,3000021,2024-05-10T02:44:21.575Z,Golden Gate Ginger,12,3,36,mastercard,2282536099509620
1002850,2000212,3000021,2024-05-01T13:34:37.198Z,Pearly Pies,6,3,18,amex,341748509245462
1000417,2000008,3000021,2024-05-16T17:19:52.515Z,Orchard Oasis,4,3,12,amex,372510416515060
1000420,2000092,3000021,2024-05-02T23:25:10.035Z,Tokyo Tidbits,16,3,48,mastercard,5466693862097977
1000636,2000063,3000021,2024-05-16T04:43:49.686Z,Orchard Oasis,12,3,36,amex,346451425368030
1000729,2000173,3000021,2024-05-03T15:29:43.919Z,Tokyo Tidbits,10,3,30,amex,346364184373853
1000730,2000010,3000021,2024-05-07T02:34:19.280Z,Tokyo Tidbits,16,3,48,visa,4938747150373939
1000764,2000111,3000021,2024-05-01T15:30:35.379Z,Tokyo Tidbits,16,3,48,visa,4918322465690684
1002919,2000043,3000002,2024-05-04T09:39:00.162Z,Orchard Oasis,4,3,12,mastercard,5154050703379048
1002933,2000291,3000002,2024-05-11T18:30:12.746Z,Tokyo Tidbits,16,3,48,visa,4465156763639317
1002999,2000231,3000002,2024-05-11T06:17:21.129Z,Orchard Oasis,2,3,6,amex,378777256381283
1003172,2000167,3000002,2024-05-15T08:44:29.202Z,Outback Oatmeal,14,3,42,visa,4207693691096452
1003217,2000098,3000002,2024-05-11T20:05:39.684Z,Outback Oatmeal,4,3,12,mastercard,2298865226672056
1003231,2000019,3000002,2024-05-03T00:40:26.035Z,Tokyo Tidbits,16,3,48,visa,4238441713592659
1001285,2000044,3000002,2024-05-05T16:42:12.577Z,Golden Gate Ginger,16,3,48,amex,374505650801042
1001295,2000161,3000002,2024-05-11T08:21:32.715Z,Golden Gate Ginger,16,3,48,mastercard,2637655572135240
1001421,2000004,3000002,2024-05-01T16:31:37.803Z,Pearly Pies,16,3,48,visa,4148990404589126
1001453,2000146,3000002,2024-05-02T14:14:17.690Z,Golden Gate Ginger,10,3,30,mastercard,2499852066770239
1001466,2000136,3000002,2024-05-14T05:51:50.691Z,Austin Almond Biscotti,16,3,48,mastercard,2278314833931385
1001468,2000120,3000002,2024-05-02T08:00:12.029Z,Tokyo Tidbits,2,3,6,mastercard,2239738988592097
1001554,2000274,3000002,2024-05-17T04:47:03.338Z,Tokyo Tidbits,10,3,30,visa,4429589505627809
1001596,2000136,3000002,2024-05-12T21:27:54.007Z,Outback Oatmeal,14,3,42,amex,377390535708531
1001652,2000054,3000002,2024-05-09T16:27:53.034Z,Austin Almond Biscotti,20,3,60,visa,4859400064015783
1001685,2000206,3000002,2024-05-10T12:13:09.484Z,Tokyo Tidbits,8,3,24,amex,376770181872296
1001711,2000129,3000002,2024-05-16T10:08:36.787Z,Austin Almond Biscotti,12,3,36,visa,4546420494761664
1001737,2000030,3000002,2024-05-06T12:08:53.256Z,Tokyo Tidbits,2,3,6,visa,4415612920079392
1001774,2000137,3000002,2024-05-07T14:50:06.722Z,Tokyo Tidbits,16,3,48,mastercard,2227429142849110
1001803,2000034,3000002,2024-05-13T11:07:58.062Z,Golden Gate Ginger,6,3,18,mastercard,2391622285930305
1001846,2000127,3000002,2024-05-13T21:25:13.294Z,Orchard Oasis,14,3,42,visa,4518307130990837
1001884,2000275,3000002,2024-05-04T14:44:03.520Z,Orchard Oasis,4,3,12,visa,4631004979235810
1001887,2000203,3000002,2024-05-14T10:52:50.056Z,Outback Oatmeal,12,3,36,mastercard,2248548690348384
1001969,2000247,3000002,2024-05-15T15:19:19.800Z,Pearly Pies,18,3,54,mastercard,2241930487065073
1002054,2000026,3000002,2024-05-17T04:38:19.665Z,Austin Almond Biscotti,16,3,48,amex,344301659921453
1002058,2000228,3000002,2024-05-12T23:20:13.194Z,Austin Almond Biscotti,6,3,18,amex,376683088582712
1000030,2000271,3000002,2024-05-13T05:39:59.716Z,Pearly Pies,14,3,42,amex,343134400216068
1000059,2000205,3000002,2024-05-10T08:32:12.646Z,Orchard Oasis,4,3,12,amex,341857674240586
1000060,2000027,3000002,2024-05-01T05:23:32.357Z,Outback Oatmeal,10,3,30,mastercard,2440517540754741
1000187,2000158,3000002,2024-05-07T16:53:19.166Z,Austin Almond Biscotti,20,3,60,amex,344225307518785
1000208,2000162,3000002,2024-05-14T11:50:44.957Z,Golden Gate Ginger,14,3,42,amex,372024767632698
1000272,2000197,3000002,2024-05-14T08:28:25.360Z,Orchard Oasis,2,3,6,visa,4097144497544694
1000273,2000007,3000002,2024-05-12T18:39:27.073Z,Pearly Pies,10,3,30,visa,4885964310328470
1000294,2000295,3000002,2024-05-14T16:48:32.060Z,Pearly Pies,12,3,36,mastercard,2330891419496160
1000320,2000152,3000002,2024-05-02T09:34:57.144Z,Outback Oatmeal,12,3,36,visa,4426094572968452
1000343,2000223,3000002,2024-05-12T11:42:56.597Z,Golden Gate Ginger,4,3,12,mastercard,2267407068878082
1000384,2000270,3000002,2024-05-12T19:41:48.476Z,Outback Oatmeal,6,3,18,amex,375681657684316
1000395,2000117,3000002,2024-05-08T03:25:52.158Z,Austin Almond Biscotti,4,3,12,mastercard,2230607087484317
1000411,2000290,3000002,2024-05-15T20:13:16.056Z,Tokyo Tidbits,20,3,60,visa,4470723515697258
1000891,2000201,3000002,2024-05-13T19:54:16.251Z,Orchard Oasis,16,3,48,visa,4085175075517276
1000901,2000194,3000002,2024-05-06T01:09:44.928Z,Outback Oatmeal,4,3,12,mastercard,2719952273971093
1000911,2000129,3000002,2024-05-10T19:18:03.857Z,Austin Almond Biscotti,8,3,24,mastercard,2720067326832833
1001047,2000092,3000002,2024-05-01T22:22:37.483Z,Outback Oatmeal,10,3,30,visa,4077423534873686
1001088,2000182,3000002,2024-05-10T21:10:04.770Z,Outback Oatmeal,2,3,6,visa,4955344433470118
1001224,2000028,3000002,2024-05-08T17:48:50.990Z,Golden Gate Ginger,10,3,30,visa,4126078707393721
1001246,2000142,3000002,2024-05-10T10:53:42.689Z,Tokyo Tidbits,20,3,60,mastercard,5224992391913990
1002084,2000195,3000002,2024-05-16T12:36:59.930Z,Outback Oatmeal,10,3,30,mastercard,2278825933375280
1002090,2000136,3000002,2024-05-13T00:33:22.484Z,Tokyo Tidbits,14,3,42,visa,4224564433757264
1002178,2000193,3000002,2024-05-04T23:27:44.296Z,Orchard Oasis,12,3,36,mastercard,2245628860241909
1002179,2000268,3000002,2024-05-14T15:57:34.310Z,Austin Almond Biscotti,12,3,36,mastercard,2280187953159011
1002188,2000298,3000002,2024-05-07T01:41:59.817Z,Orchard Oasis,18,3,54,mastercard,5533705408040649
1002265,2000297,3000002,2024-05-04T14:30:12.471Z,Orchard Oasis,12,3,36,amex,376579286574131
1002280,2000205,3000002,2024-05-15T21:18:55.268Z,Pearly Pies,14,3,42,mastercard,5102579971123277
1002319,2000228,3000002,2024-05-17T01:25:47.180Z,Austin Almond Biscotti,4,3,12,visa,4873103708896194
1002344,2000145,3000002,2024-05-02T06:44:46.551Z,Orchard Oasis,16,3,48,visa,4852115924472852
1002360,2000291,3000002,2024-05-10T18:43:18.657Z,Golden Gate Ginger,20,3,60,mastercard,2719401825042318
1002425,2000277,3000002,2024-05-01T17:56:19.327Z,Golden Gate Ginger,6,3,18,visa,4764963660981371
1002481,2000083,3000002,2024-05-09T12:45:11.336Z,Austin Almond Biscotti,16,3,48,amex,371139705564836
1002510,2000216,3000002,2024-05-10T23:31:46.291Z,Tokyo Tidbits,14,3,42,visa,4225037541105287
1002538,2000095,3000002,2024-05-08T22:47:43.817Z,Outback Oatmeal,4,3,12,amex,371928050146730
1002548,2000178,3000002,2024-05-11T04:06:17.079Z,Pearly Pies,12,3,36,visa,4520438839207193
1002590,2000060,3000002,2024-05-08T11:37:20.011Z,Golden Gate Ginger,2,3,6,visa,4583755198699221
1002591,2000101,3000002,2024-05-08T17:37:40.334Z,Golden Gate Ginger,8,3,24,mastercard,2257410463686326
1002597,2000018,3000002,2024-05-04T02:29:19.727Z,Pearly Pies,6,3,18,amex,376842708733861
1002621,2000273,3000002,2024-05-09T01:12:45.516Z,Austin Almond Biscotti,18,3,54,mastercard,2228403336009582
1002647,2000033,3000002,2024-05-08T11:19:25.730Z,Austin Almond Biscotti,10,3,30,visa,4223983603037342
1002659,2000133,3000002,2024-05-06T17:30:10.827Z,Orchard Oasis,6,3,18,visa,4105076701634210
1002709,2000071,3000002,2024-05-02T02:07:23.125Z,Tokyo Tidbits,4,3,12,amex,344580240512240
1002737,2000263,3000002,2024-05-16T04:37:58.595Z,Austin Almond Biscotti,12,3,36,visa,4558907349580278
1002793,2000177,3000002,2024-05-17T01:41:50.048Z,Outback Oatmeal,12,3,36,mastercard,5486475588232799
1002823,2000235,3000002,2024-05-10T20:44:49.264Z,Austin Almond Biscotti,12,3,36,mastercard,2716433859326864
1002860,2000254,3000002,2024-05-15T03:37:16.317Z,Orchard Oasis,20,3,60,mastercard,5380414529204697
1002870,2000195,3000002,2024-05-01T07:37:15.783Z,Tokyo Tidbits,16,3,48,amex,379696461454702
1002908,2000065,3000002,2024-05-11T15:42:10.119Z,Outback Oatmeal,8,3,24,amex,372246102613774
1000524,2000122,3000002,2024-05-04T21:51:32.636Z,Tokyo Tidbits,20,3,60,amex,345473608619493
1000815,2000185,3000002,2024-05-16T19:31:38.672Z,Golden Gate Ginger,4,3,12,amex,347654553440203
1002917,2000076,3000000,2024-05-08T17:05:25.266Z,Austin Almond Biscotti,6,3,18,visa,4876919202074088
1002956,2000010,3000000,2024-05-13T03:30:38.365Z,Outback Oatmeal,14,3,42,mastercard,5360494918428358
1002968,2000181,3000000,2024-05-05T13:12:23.495Z,Tokyo Tidbits,4,3,12,amex,345238187283734
1002979,2000271,3000000,2024-05-06T06:03:00.175Z,Tokyo Tidbits,6,3,18,mastercard,2278641632795409
1003009,2000194,3000000,2024-05-09T22:11:28.218Z,Austin Almond Biscotti,16,3,48,amex,349121508929191
1003012,2000186,3000000,2024-05-02T21:04:19.595Z,Tokyo Tidbits,10,3,30,mastercard,2311860853221122
